area,perimeter,eccentricity,solidity,orientation,mean_intensity,max_intensity,min_intensity,extent,feret_diameter_max,major_axis_length,minor_axis_length,equivalent_diameter,bbox_area,convex_area,aspect_ratio,roundness,circularity,hu_0,hu_1,hu_2,hu_3,hu_4,hu_5,hu_6,image_id
2322.329268292683,198.6305061583732,0.7373783726505432,0.9087999738812513,-0.006272803412912657,37.50545221229323,94.3780487804878,13.146341463414634,0.6463350558371665,71.36268088780007,66.85436637751377,42.413594317990196,51.09336167378209,3756.731707317073,2597.231707317073,1.6292375043362917,0.610253202042271,0.6848623274156075,0.1947630482152321,0.009864320592973678,0.0014024839168594186,0.00032847239981090726,3.7843238215030934e-06,7.672097303088567e-05,-3.991521469196363e-08,r01c03f01_median_aggregated
861.7018867924528,113.50432777642875,0.7326736322695143,0.933674805302687,0.15952059634944069,37.952602796534535,63.66603773584906,18.315094339622643,0.6772538618863055,41.81427987624589,40.6099237836895,25.78560676502802,31.466318131295722,1303.3943396226416,924.7490566037736,1.6274401870414488,0.6255343837996227,0.7756049507324355,0.1892486918754202,0.008914540093445554,0.0006975637081305276,7.879086400710163e-05,1.2435957615123681e-07,4.625104190851503e-06,4.563970456844079e-09,r01c03f02_median_aggregated
2059.6588235294116,186.01509028313222,0.7255544984733737,0.9122371959007693,0.14430641158196028,31.46125149023549,80.62352941176471,11.429411764705883,0.6418784846617863,66.47082127213459,62.769933833683794,40.31206736209612,48.23760950389246,3367.752941176471,2292.1117647058823,1.6241493518869936,0.6162556214804955,0.6945256309544828,0.19420976894140446,0.009652163950667826,0.001261497943868622,0.00012901978020204454,1.6752261940685534e-07,8.40522643955666e-06,-1.2193293055721975e-07,r01c03f03_median_aggregated
2151.4949494949497,193.3284251830977,0.7244710625251696,0.9081773981136153,0.013972763929624368,43.91297941958993,113.87878787878788,15.16161616161616,0.6235405857391183,69.68011337716129,66.19477184641968,41.06760410681504,49.76831138544317,3576.060606060606,2380.878787878788,1.726454352415805,0.6115812451300109,0.6826564483527401,0.20435483841204596,0.016728712902204488,0.0016620835226971642,0.00038188114658860924,1.970787814662913e-06,7.435570591124798e-05,5.837135927549047e-07,r01c03f04_median_aggregated
1492.1896551724137,155.35653088291977,0.716055539444424,0.9247689051030528,0.14035548699277717,35.46073007821103,78.37068965517241,13.456896551724139,0.6631388120120174,56.09646823204021,53.80447044890374,34.312003529070175,41.484368474774115,2375.8405172413795,1638.2758620689656,1.6141669664784257,0.6347550140672811,0.7354763501985729,0.19116902195972268,0.00949502759629075,0.0009629757797901276,0.00014065807932096415,7.141836180093268e-07,1.8400326070511422e-05,1.4339159980638794e-08,r01c03f05_median_aggregated
2790.6666666666665,228.58439379638943,0.7294482373240524,0.8999419985029334,-0.16322754088553143,34.78899094696683,110.17777777777778,8.777777777777779,0.6020044338823272,83.43126766782348,77.39147928853558,46.88441592856186,56.92963087841652,4826.466666666666,3125.7555555555555,1.7592586806056887,0.5914909275522524,0.6432321514122056,0.2077150803312057,0.015564108944566729,0.0019881301191919925,0.00046426383161652415,2.3909222144229385e-06,9.226247168142499e-05,-1.2728924428800553e-08,r01c03f06_median_aggregated
2044.2619047619048,185.41010218527342,0.7052743141557661,0.9237059805969834,0.028207610179307025,37.71386199653359,99.75,12.273809523809524,0.6660574208633283,65.49197270582047,61.70713612650137,39.959516621976746,48.06651481627692,3218.3928571428573,2245.690476190476,1.5423132860824713,0.6491272277907031,0.7107861597615934,0.18637194350403807,0.007310510686501794,0.0007906056033206222,9.198767162723936e-05,1.1254573001187349e-07,9.890978521175285e-06,-4.0762492059215944e-08,r01c03f07_median_aggregated
2122.346666666667,190.59362085262853,0.7315785920453256,0.9119962381583262,0.21871362049981585,37.06448187241206,102.57333333333334,12.24,0.645824811538685,67.42034691281405,64.23993650601973,41.069608276381146,49.5389352300787,3393.5466666666666,2345.9866666666667,1.6196464024330572,0.6195795388622869,0.6871149676099062,0.19219134591983605,0.00927870222926306,0.000970452224546055,0.0001323290258657721,4.291642053337292e-07,1.2501334185532262e-05,-3.2573157584609543e-07,r01c03f08_median_aggregated
1455.0379746835442,156.88021007851836,0.7415449097197118,0.9145169771805419,0.12108433113755118,31.48466542935193,70.77637130801688,11.485232067510548,0.6364558378586765,57.6602685145328,54.50189567467052,33.18291226058695,40.79902774363206,2442.9831223628694,1610.945147679325,1.7071494283210045,0.6017581604469179,0.7019497320998187,0.1985301563935852,0.012739137989761317,0.0011591866945323973,0.00024699533857286155,1.5834184294183674e-06,5.110532503518536e-05,-6.124956106841012e-08,r01c03f09_median_aggregated
1364.8272251308902,148.32459420272554,0.7328242007096434,0.921017764897631,-0.08660979062873188,37.69077991024307,92.48167539267016,13.979057591623036,0.6510259793869835,53.94450005940733,51.45495264100022,32.02328070397744,39.06383690584889,2240.5130890052355,1509.193717277487,1.661893559284348,0.6182782923332857,0.7254152116121239,0.19469979377315097,0.01107991755289177,0.001234947866455053,0.0002872744603871434,2.808412067601212e-06,6.228257145573237e-05,-1.8372462135809055e-09,r01c04f01_median_aggregated
729.7505422993493,102.93626504894803,0.7176634661302744,0.9414660633378154,-0.056661811226923126,39.45918119855796,71.95444685466377,17.3882863340564,0.6914456053916403,38.00391425574762,36.82762086687928,23.89682450360314,29.005952798124323,1091.8047722342733,778.3839479392625,1.572692754353249,0.6492968941950047,0.8061208357737708,0.18445811859242542,0.0076470598819986975,0.00047512389429976807,5.595420504373784e-05,1.2710491061660443e-07,6.682233732399341e-06,-2.0237515852988803e-09,r01c04f02_median_aggregated
1227.5888324873097,143.024563348761,0.7361237874692068,0.9190767860057468,-0.10204146332377886,39.960524613485525,94.71065989847716,14.807106598984772,0.6642949484364632,52.31502867318473,49.90546203802659,30.444879567602026,37.55557423918615,1956.771573604061,1364.527918781726,1.6871061605134272,0.6144961146178617,0.7234690879661881,0.19514986617984084,0.01175273951082299,0.0008227446196446115,0.0001730508263059054,5.987325665954843e-07,2.9717223019712798e-05,3.6651936513500095e-08,r01c04f03_median_aggregated
1398.8366013071895,151.81091460587254,0.7447655959129534,0.9164505166056438,0.07374480067079628,41.92640866919257,102.50980392156863,15.339869281045752,0.6431529110994054,55.78156285760301,53.124724883012874,31.747087438147265,39.451748564453275,2324.091503267974,1558.8496732026144,1.7344430761963938,0.6014615401299338,0.7143942057769018,0.19934390653877507,0.013764456021918364,0.0013274381955777656,0.00037947989456436513,6.374481803936974e-06,0.00010814687102552167,2.1264313007319892e-07,r01c04f04_median_aggregated
952.9315476190476,120.64264555559296,0.718833460466182,0.9346270932255256,0.08719752838923592,37.53877619592177,79.07440476190476,15.255952380952381,0.6820855583589231,44.581444593351534,42.85308138098664,26.874130940574872,32.92615878921403,1482.970238095238,1027.5505952380952,1.625775533516253,0.6385288973938589,0.7726725143360055,0.18978276281105572,0.009975591003400681,0.0007478878175548786,0.00015574662228172,1.3835743909941431e-06,3.483573004645793e-05,-9.925729505608781e-08,r01c04f05_median_aggregated
2623.5855855855857,225.7211703750605,0.7444197661355496,0.8799107574216235,-0.008452739391258035,30.48288021888386,108.50450450450451,8.0,0.5984559183674548,80.43382562495239,75.24132394139926,45.264839754672515,55.24832050614622,4706.747747747748,3058.7927927927926,1.7666658492562317,0.5820942938950779,0.6274713179441946,0.2075193644993603,0.015405610327196409,0.001521131239382921,0.0002855978722702039,1.2432221873010179e-06,4.6773012513951336e-05,1.4510044441219531e-07,r01c04f06_median_aggregated
1436.0128205128206,153.75583018661246,0.7614790683895694,0.924537335503726,0.15499416538877522,41.61791387288866,103.2051282051282,15.217948717948717,0.6569383124934773,56.52645835732176,53.70090374008872,32.82544085224174,40.584745907791245,2333.974358974359,1572.923076923077,1.67339633435689,0.5968226558040309,0.7142949273641902,0.19300120836846865,0.009773036951006373,0.0008746774184803635,0.0001370886510164781,2.7448135617127933e-07,1.941657488295713e-05,-1.334048516915896e-09,r01c04f07_median_aggregated
1545.0189873417721,162.85995089938007,0.7284636445298918,0.9150379099663826,-0.03508836094058507,35.81908541574787,89.22784810126582,12.670886075949367,0.6430386342878159,59.002654938350396,55.51173419590427,34.84741121200652,42.16750491798889,2571.474683544304,1728.2721518987341,1.6542172246624256,0.6155689267331537,0.701975372629051,0.1949587627389598,0.0106268368627993,0.00111447201076138,0.00017621192987191732,6.015618618493485e-07,2.6395176962053285e-05,8.928515394462327e-08,r01c04f08_median_aggregated
1225.211320754717,143.1584168265607,0.7415306201929179,0.9154016938293932,0.008383720669740542,32.02557679253225,74.98490566037736,12.071698113207548,0.6411527862745183,52.557688238792274,49.73646323554277,30.175027075651986,37.10098762122287,2060.1358490566035,1374.033962264151,1.6930702588411304,0.6059291703919738,0.7168445835732705,0.1972473075934779,0.012135133171399996,0.0010478603856030676,0.0001618306619260194,4.443186428515414e-07,2.1686647870459878e-05,6.40051397564113e-08,r01c04f09_median_aggregated
1309.8726114649683,143.60585716232833,0.7058043384719557,0.929803844478222,0.15095909107056785,31.062946962654514,85.76433121019109,10.490445859872612,0.6715581884103917,51.75295420158044,48.9373705186779,32.26558706170072,38.678369730152205,2037.0,1417.0700636942674,1.5638605172662021,0.6523743595244852,0.7432569320658686,0.18578610763719525,0.007768610583054881,0.0006134974284201373,8.11178630656707e-05,1.2619477414954663e-07,1.0335627785211287e-05,6.092604864106148e-09,r01c05f01_median_aggregated
1126.865573770492,129.85202260365443,0.6954153353992713,0.9323101469008876,0.046322505913109456,32.16826959088022,75.88196721311475,11.524590163934427,0.6837334352225206,46.369657921271916,44.223643529361865,29.712001922390904,35.33315269219269,1725.5934426229508,1226.3311475409837,1.5203260419828415,0.6690497278455144,0.7712454198229238,0.18265256728757395,0.006817003902109143,0.0004971371046061141,6.13733957429662e-05,1.5344004115140957e-07,8.874916847044436e-06,-3.0127529375520115e-08,r01c05f02_median_aggregated
1455.44,152.25265440743306,0.6986589472751028,0.9255808873793245,0.0384814472237554,32.09455583848841,84.49142857142857,10.794285714285714,0.6676139161695788,54.75594235344882,51.68612173074179,33.674503736194474,40.299962010580245,2340.4685714285715,1603.8857142857144,1.5736236473095033,0.651313852494903,0.7419745962382868,0.18801594732468857,0.008597018460929145,0.0007902670035839955,0.00010170703893176754,2.2551231919433538e-07,1.6157008763045243e-05,-2.023070383201753e-08,r01c05f03_median_aggregated
1799.4857142857143,170.9056268249435,0.6901150897486497,0.9209445220352693,0.010380874585463624,28.8584709112055,90.59285714285714,9.157142857142857,0.6598825889587104,60.283370085302174,56.881921635552466,37.916305602989,44.96286144286275,2829.7214285714285,1975.9214285714286,1.5525212119163139,0.657395004462226,0.7146600514350029,0.18689995810006935,0.007802756173323514,0.0006026802695602698,5.795960272976006e-05,3.297519617261039e-08,5.942372439153021e-06,-2.661179090518914e-09,r01c05f04_median_aggregated
1573.342105263158,163.96875337672412,0.7321466690407581,0.9141347161763127,-0.004560612560978435,28.113061084415325,85.79385964912281,9.118421052631579,0.6398868432069996,59.61713687225374,56.38677537426884,34.84755237238025,42.632887754566454,2592.5175438596493,1736.890350877193,1.674176616041866,0.6142809863507448,0.7000067950267235,0.19755583882708477,0.013251945737859098,0.0019662942101040964,0.0006765681078348955,2.9795534757156683e-05,0.00027291256665324374,3.2247416352446656e-06,r01c05f05_median_aggregated
2099.442857142857,197.5892634283996,0.736245856715574,0.9006370480777258,0.13438223104367714,23.84305288622203,84.58571428571429,6.5285714285714285,0.6163643166741282,71.99866430110497,67.20868645665566,41.17236170803504,50.31918877954395,3490.8571428571427,2333.3571428571427,1.7531090409405592,0.5976584670590827,0.6576326444485877,0.20388469374968696,0.015635833489210563,0.0012725409710289228,0.0003800300259666573,2.7525132791960054e-06,0.00010691144467752975,7.135707339520018e-08,r01c05f06_median_aggregated
2179.8529411764707,202.89957758120138,0.6738843877769344,0.8802247840412637,-0.1800277304034273,21.408809386048986,88.55882352941177,5.676470588235294,0.6116838021129707,71.31276582276976,66.5664967322976,41.32039850730578,49.333116513312405,3912.6176470588234,2539.323529411765,1.689291654085624,0.6382368781774036,0.654390442721516,0.20598738073709905,0.015828677577448796,0.001914348687263732,0.0005055021260713647,2.299939179855186e-06,0.00010421011724877673,4.2101387445590717e-08,r01c05f07_median_aggregated
1574.6315789473683,166.52312969373156,0.7329914543808954,0.909963652595068,-0.03703279725476951,22.880095223570223,78.92631578947369,6.831578947368421,0.6410821364339546,60.36394505948551,57.003677823925685,35.53852002910935,42.84130382513798,2551.536842105263,1747.536842105263,1.7528414915078037,0.5972919330978977,0.6764489480176846,0.20495484771771907,0.015400223128118378,0.0016835936220907326,0.00029712752857195254,1.5717462355035804e-06,5.9760859739806234e-05,-9.143854732386236e-09,r01c05f08_median_aggregated
1698.880503144654,169.83199141593192,0.7076665912633339,0.9135431239695365,-0.06756288750441942,27.07059687297786,86.21383647798743,8.49056603773585,0.6441011009901624,60.7423583401765,56.75400608700635,37.42456740234148,44.417776517869136,2718.6918238993712,1880.811320754717,1.55817472857693,0.6423009545803071,0.7019120855798543,0.1888936675230439,0.00794258627738901,0.001033122181364824,0.0001258295713652272,1.463784757715154e-07,1.4388090976025709e-05,-5.0573938904120487e-08,r01c05f09_median_aggregated
1360.8368421052633,148.89089247715378,0.7174152759442273,0.9263007978707534,0.12498839595801815,36.34938431520029,83.9,14.868421052631579,0.6535272195951383,54.51325348495271,51.886742721656134,32.02838473830396,39.38798911208403,2229.047368421053,1486.3578947368421,1.6489883301798698,0.6309560500199763,0.7307199303562635,0.1925231923223136,0.010643962823034241,0.0007966723525679509,0.0001368480120458118,4.228589681456382e-07,1.982827564060734e-05,-6.958403361264838e-08,r01c06f01_median_aggregated
1016.0860215053764,125.1529766934883,0.7168826659382296,0.9337368740792973,-0.025898305316075596,39.70467748528259,83.49462365591398,17.2831541218638,0.6753414791965581,46.049626820278036,44.10995372953733,27.945001712798405,34.0926276022184,1571.4229390681003,1096.5376344086021,1.619040870752459,0.6406813690593133,0.7663617139213782,0.1892235959316407,0.009684327638384817,0.0006295298682918539,9.054428712660791e-05,1.2769936031183594e-07,1.0758177140094703e-05,3.917972361101895e-09,r01c06f02_median_aggregated
1663.965811965812,171.34165915667947,0.7290765929168707,0.9080954999246785,-0.04588093061529801,39.41428290806455,100.77777777777777,14.820512820512821,0.6288834278808969,62.460840249121816,58.890618313292116,35.848675262623956,43.781225367072174,2890.6666666666665,1869.6837606837607,1.7105545030792029,0.6088723105701058,0.6927148365245788,0.20143500895789893,0.015168926191309108,0.0014630726973713765,0.00023979731077041383,8.157564147030629e-07,3.8896072332581326e-05,3.499776236493202e-08,r01c06f03_median_aggregated
1973.3642857142856,189.66784104662656,0.7633727146029059,0.9013364945824264,0.05725175993447189,33.64472810161227,98.58571428571429,11.664285714285715,0.6206415762683808,69.50662020528296,65.9595098709946,38.30993491020727,47.909158485563054,3423.15,2215.207142857143,1.7755632700732722,0.5727960048201926,0.6640931568825911,0.20554543730877833,0.014891790807111208,0.0017247652556534225,0.00039426552890727766,4.123875723302824e-06,7.745272914172668e-05,-1.3497551309068016e-06,r01c06f04_median_aggregated
1524.2929936305732,158.6746871751749,0.7301184184000375,0.912265738210443,0.01667714638930114,39.614987642346634,94.42038216560509,14.089171974522293,0.648484759084566,57.678444178309654,54.68138083946169,33.829126206778476,41.08775847349159,2554.8853503184714,1719.063694267516,1.6495229925445118,0.6129055103055693,0.7138495099718789,0.19576143606635715,0.01046024584601167,0.0014293548932256066,0.00022457200195009075,1.3291373257165292e-06,3.570396880246994e-05,2.0299001455028778e-08,r01c06f05_median_aggregated
1957.0862068965516,187.17646278829525,0.7381410575844946,0.8936275917912485,-0.0736942640592462,33.1373183962465,94.01724137931035,11.620689655172415,0.6141896168554825,68.25478934339178,64.40274453260562,38.43574091144636,47.12010219772675,3372.551724137931,2214.844827586207,1.7557716763373836,0.5950940962485304,0.664253920992664,0.20832625129625876,0.01924569586556934,0.0017963188443609443,0.0003861482047795493,2.041444459414616e-06,5.8174899453641026e-05,-4.1511610994460325e-07,r01c06f06_median_aggregated
1849.4938271604938,177.1853578764977,0.7324271224795683,0.9128336845289131,0.050007305160465525,35.614254445667505,103.45679012345678,11.135802469135802,0.6341102998278761,64.45463673511985,60.19469559071099,37.920470040382426,45.92410841956412,3041.432098765432,2041.2469135802469,1.6523880379031122,0.6087473990872252,0.6890324715830969,0.19539482868951283,0.01032703048138442,0.0011635039613339814,0.00016799206270992582,3.884699591336433e-07,2.125273083148747e-05,-1.7224370605190196e-08,r01c06f07_median_aggregated
1766.7395833333333,179.56787318989822,0.7563022834231861,0.905325922720023,-0.09146086313176915,34.97392207777196,98.79166666666667,10.3125,0.6269880270489403,66.09225630421035,62.83614956209541,35.83711474675434,45.13527712675108,3008.8229166666665,1985.4791666666667,1.8917129362053153,0.5754518224110498,0.6703770421025572,0.21384543810299803,0.02264870125764913,0.0016114020225471784,0.00047299170855752306,5.86679463772864e-06,0.0001436329848612892,5.697638676941907e-07,r01c06f08_median_aggregated
1332.9887005649719,146.5812728924443,0.7149281961384822,0.9230388464115755,0.025676204814263755,35.5858365824721,81.69491525423729,13.435028248587571,0.684554470263156,53.24430951203951,50.47130588541042,31.920527508022154,38.571340740637474,2127.677966101695,1477.4350282485875,1.6271279863719466,0.6355093636102827,0.7391909633509949,0.19274566224539913,0.010529312971630615,0.0009511767073268445,0.0001451456435338873,3.508900795166934e-07,1.6687241000934627e-05,1.2219482841071437e-08,r01c06f09_median_aggregated
1330.62,148.5477039102304,0.7219355689922564,0.9210016413864708,-0.015318616249725785,39.29779720835975,91.985,14.42,0.6575752838502882,54.10913270472189,51.467401410833446,31.701290157058384,38.702906930319756,2240.44,1498.075,1.6379903412834855,0.6261099106433411,0.7342296903546851,0.19371619582274846,0.010587046680895794,0.0011644382540372442,0.00015757170113949636,2.044142567780996e-07,9.207435994639451e-06,-3.6440236462478034e-08,r01c07f01_median_aggregated
817.2767295597484,111.20797920637254,0.7138125787393906,0.9411653473284324,-0.024865217209551996,40.493116912364854,79.33962264150944,16.166666666666668,0.692391164920092,40.91996787899267,39.624162656280475,25.558624117668792,30.995967767460655,1242.5157232704403,877.5188679245283,1.5909994125300604,0.6500151523095096,0.7969405023662812,0.18650286704279656,0.008818265420954336,0.0005559175047802917,7.283605334827158e-05,9.443334232045463e-08,7.783814849343594e-06,-1.945748498610935e-08,r01c07f02_median_aggregated
754.7069486404833,104.81774427434529,0.6849093561969022,0.9433637119358743,0.16831889254609592,48.10585396841109,82.36253776435045,23.73716012084592,0.6993251285656865,38.293427872802994,36.9303527471699,25.009856902651492,29.71902093441249,1111.2205438066464,803.4501510574019,1.515513888407256,0.6800657978447803,0.8162854960000299,0.1827579881341043,0.007648967507832329,0.0004716024251599713,5.161627041097508e-05,8.29376526273585e-08,6.570433825241225e-06,2.2979187205442968e-08,r01c07f03_median_aggregated
